Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,City,Category,Sub_Category,Product_Name,Quantity,Base_Price,Discount,Sales,Profit,Profit_Margin_Pct,Ship_Mode,Payment_Mode,Rating
ORD-20240011,2026-05-04,2026-05-05,CUST-1005,Rohan Taylor,Consumer,Central,Kansas City,Furniture,Desks,Minimalist Solid Wood Desk,1,419,0.25,314.25,17.91,5.7,Standard Class,Debit Card,5
ORD-20240541,2026-05-04,2026-05-07,CUST-1098,Alex Wilson,Consumer,West,San Francisco,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,1,22,0.3,15.4,2.76,17.92,Standard Class,UPI / Instant Transfer,5
ORD-20240882,2026-05-04,2026-05-05,CUST-1065,Aarav Singh,Consumer,South,Miami,Furniture,Desks,Motorized Standing Desk 60x30,3,549,0.0,1647.0,276.78,16.81,Standard Class,Net Banking,5
ORD-20240008,2026-05-05,2026-05-08,CUST-1192,Sarah Taylor,Home Office,Central,Nashville,Technology,Smart Watches,Apple Watch Series 9,1,399,0.05,379.05,96.43,25.44,Standard Class,Net Banking,4
ORD-20240031,2026-05-06,2026-05-10,CUST-1151,Olivia Verma,Home Office,North,Boston,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,2,24,0.1,43.2,8.01,18.54,Standard Class,Credit Card,5
ORD-20241072,2026-05-06,2026-05-07,CUST-1243,David Wilson,Home Office,East,Washington D.C.,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,2,19,0.0,38.0,13.52,35.58,Standard Class,Credit Card,2
ORD-20240135,2026-05-06,2026-05-09,CUST-1127,Rohan Reddy,Corporate,South,Miami,Technology,Phones,Google Pixel 8,2,699,0.3,978.6,10.23,1.05,First Class,Cash on Delivery,1
ORD-20241487,2026-05-06,2026-05-09,CUST-1161,Aarav Jones,Consumer,Central,St. Louis,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,8,24,0.2,153.6,13.66,8.89,Standard Class,Credit Card,5
ORD-20241698,2026-05-07,2026-05-11,CUST-1001,Priya Sharma,Consumer,North,Detroit,Technology,Smart Watches,Samsung Galaxy Watch 6,2,299,0.05,568.1,104.78,18.44,Standard Class,Debit Card,5
ORD-20241425,2026-05-08,2026-05-11,CUST-1101,Rohan Verma,Consumer,East,Philadelphia,Furniture,Storage,Modular Wooden Bookshelf,1,189,0.15,160.65,21.47,13.36,Standard Class,Credit Card,5
ORD-20240093,2026-05-09,2026-05-12,CUST-1086,Vikram Gupta,Consumer,South,Dallas,Technology,Accessories,Anker 100W Fast Charger,2,59,0.0,118.0,28.81,24.42,Standard Class,Credit Card,5
ORD-20240211,2026-05-09,2026-05-12,CUST-1094,Daniel Jones,Corporate,Central,Indianapolis,Furniture,Chairs,Ergonomic Mesh Office Chair,2,249,0.0,498.0,66.7,13.39,Standard Class,Credit Card,2
ORD-20241326,2026-05-09,2026-05-12,CUST-1100,Pooja Sharma,Consumer,East,Washington D.C.,Furniture,Desks,L-Shaped Corner Workstation,4,329,0.0,1316.0,339.27,25.78,Standard Class,Credit Card,5
ORD-20241172,2026-05-09,2026-05-11,CUST-1092,Kavita Williams,Corporate,West,Seattle,Furniture,Storage,Modular Wooden Bookshelf,6,189,0.0,1134.0,305.39,26.93,First Class,UPI / Instant Transfer,4
ORD-20241408,2026-05-10,2026-05-12,CUST-1058,Neha Singh,Consumer,East,Baltimore,Office Supplies,Stationery,Parker Fountain Pen Set,10,65,0.1,585.0,141.76,24.23,Second Class,UPI / Instant Transfer,5
ORD-20240543,2026-05-11,2026-05-14,CUST-1142,Alex Miller,Consumer,West,Seattle,Furniture,Desks,Motorized Standing Desk 60x30,4,549,0.15,1866.6,-41.8,-2.24,Same Day,Cash on Delivery,5
ORD-20240563,2026-05-14,2026-05-17,CUST-1082,Neha Reddy,Corporate,North,Chicago,Furniture,Storage,Modular Wooden Bookshelf,2,189,0.1,340.2,47.98,14.1,Standard Class,Credit Card,5
ORD-20240250,2026-05-14,2026-05-16,CUST-1201,Vikram Reddy,Corporate,West,Denver,Furniture,Storage,3-Drawer Mobile Filing Cabinet,2,149,0.0,298.0,68.94,23.13,Standard Class,Net Banking,5
ORD-20240926,2026-05-14,2026-05-17,CUST-1105,Pooja Mehta,Home Office,North,Minneapolis,Technology,Accessories,Keychron K2 Mechanical Keyboard,5,89,0.05,422.75,116.28,27.51,Standard Class,Net Banking,4
ORD-20240532,2026-05-15,2026-05-18,CUST-1078,Olivia Smith,Consumer,East,Baltimore,Technology,Accessories,Logitech MX Master 3S Mouse,1,99,0.05,94.05,24.16,25.69,First Class,UPI / Instant Transfer,5
ORD-20240534,2026-05-16,2026-05-19,CUST-1142,Alex Miller,Consumer,North,Detroit,Furniture,Chairs,Ergonomic Mesh Office Chair,3,249,0.2,597.6,10.22,1.71,Second Class,UPI / Instant Transfer,5
ORD-20241137,2026-05-16,2026-05-19,CUST-1033,James Johnson,Consumer,Central,Kansas City,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.0,79.0,18.18,23.01,Standard Class,Credit Card,5
ORD-20240067,2026-05-17,2026-05-19,CUST-1217,David Wilson,Consumer,Central,St. Louis,Technology,Accessories,Logitech MX Master 3S Mouse,3,99,0.15,252.45,15.98,6.33,Second Class,UPI / Instant Transfer,4
ORD-20240154,2026-05-17,2026-05-20,CUST-1138,Rahul Verma,Corporate,South,Atlanta,Furniture,Lighting,Architect LED Desk Lamp,4,79,0.15,268.6,6.2,2.31,Standard Class,Credit Card,5
ORD-20240209,2026-05-17,2026-05-20,CUST-1078,Olivia Smith,Consumer,South,Austin,Office Supplies,Stationery,Sharpie Highlighters Box,1,16,0.1,14.4,3.09,21.46,Standard Class,Credit Card,4
ORD-20240164,2026-05-18,2026-05-19,CUST-1220,Ananya Taylor,Home Office,North,New York,Furniture,Lighting,Ambient Floor Standing Lamp,2,119,0.0,238.0,71.0,29.83,First Class,Credit Card,5
ORD-20241155,2026-05-18,2026-05-22,CUST-1030,Kavita Patel,Consumer,South,Houston,Technology,Phones,Samsung Galaxy S24,4,849,0.05,3226.2,775.88,24.05,Standard Class,Credit Card,4
ORD-20240736,2026-05-19,2026-05-23,CUST-1180,Arjun Davis,Consumer,North,Minneapolis,Furniture,Storage,Steel Storage Credenza,10,279,0.0,2790.0,336.38,12.06,Standard Class,Credit Card,4
ORD-20240104,2026-05-19,2026-05-22,CUST-1201,Vikram Reddy,Corporate,West,Los Angeles,Technology,Phones,Samsung Galaxy S24,3,849,0.0,2547.0,674.73,26.49,Standard Class,Credit Card,4
ORD-20240363,2026-05-19,2026-05-22,CUST-1137,Rahul Iyer,Consumer,East,Pittsburgh,Furniture,Storage,Steel Storage Credenza,4,279,0.0,1116.0,314.92,28.22,Standard Class,Credit Card,5
ORD-20240320,2026-05-19,2026-05-22,CUST-1246,Jessica Taylor,Home Office,South,Miami,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,2,29,0.05,55.1,21.77,39.51,Standard Class,Credit Card,5
ORD-20241686,2026-05-20,2026-05-25,CUST-1233,Michael Anderson,Corporate,South,Atlanta,Office Supplies,Stationery,Parker Fountain Pen Set,8,65,0.05,494.0,113.9,23.06,Standard Class,UPI / Instant Transfer,5
ORD-20240091,2026-05-21,2026-05-23,CUST-1022,Arjun Verma,Consumer,South,Miami,Furniture,Desks,L-Shaped Corner Workstation,1,329,0.2,263.2,-15.47,-5.88,Standard Class,Credit Card,3
ORD-20240672,2026-05-21,2026-05-24,CUST-1150,Pooja Taylor,Consumer,West,San Francisco,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,3,39,0.1,105.3,37.03,35.17,Same Day,Credit Card,5
ORD-20241038,2026-05-21,2026-05-23,CUST-1078,Olivia Smith,Consumer,South,Austin,Technology,Accessories,Keychron K2 Mechanical Keyboard,3,89,0.1,240.3,26.86,11.18,Standard Class,Debit Card,5
ORD-20240681,2026-05-23,2026-05-26,CUST-1096,Pooja Patel,Consumer,South,Austin,Technology,Accessories,Sony WH-1000XM5 Headphones,2,349,0.1,628.2,137.37,21.87,Standard Class,Net Banking,5
ORD-20240253,2026-05-24,2026-05-27,CUST-1129,Emily Miller,Consumer,Central,Nashville,Office Supplies,Stationery,Parker Fountain Pen Set,5,65,0.05,308.75,68.31,22.12,Standard Class,Credit Card,5
ORD-20241299,2026-05-25,2026-05-27,CUST-1100,Pooja Sharma,Consumer,Central,St. Louis,Technology,Laptops,MacBook Air M2,2,1199,0.0,2398.0,606.63,25.3,Standard Class,Debit Card,2
ORD-20240920,2026-05-25,2026-05-28,CUST-1127,Rohan Reddy,Corporate,North,Detroit,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.1,71.1,8.23,11.58,Second Class,Debit Card,4
ORD-20240740,2026-05-26,2026-05-29,CUST-1025,Rohan Wilson,Consumer,South,Miami,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,1,19,0.1,17.1,4.46,26.08,Same Day,Debit Card,5
ORD-20241201,2026-05-27,2026-05-28,CUST-1071,Daniel Deshmukh,Corporate,North,Boston,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.1,71.1,1.99,2.8,Standard Class,Credit Card,4
ORD-20241332,2026-05-28,2026-05-30,CUST-1121,Jessica Deshmukh,Corporate,South,Austin,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.1,71.1,14.33,20.15,Standard Class,Debit Card,3
ORD-20241294,2026-05-28,2026-05-31,CUST-1130,Rahul Williams,Consumer,East,Richmond,Furniture,Desks,L-Shaped Corner Workstation,3,329,0.1,888.3,190.4,21.43,First Class,Cash on Delivery,2
ORD-20241593,2026-05-28,2026-05-30,CUST-1141,Neha Verma,Home Office,West,Phoenix,Technology,Smart Watches,Apple Watch Series 9,3,399,0.0,1197.0,246.32,20.58,Standard Class,Debit Card,5
ORD-20241561,2026-05-28,2026-05-31,CUST-1034,Ananya Johnson,Home Office,Central,St. Louis,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.1,71.1,2.16,3.04,Second Class,Credit Card,4
ORD-20241310,2026-05-29,2026-05-31,CUST-1241,Ananya Anderson,Home Office,East,Washington D.C.,Office Supplies,Binders & Organizers,Desktop Acrylic Organizer,10,34,0.0,340.0,95.22,28.01,Second Class,Credit Card,1
ORD-20240893,2026-05-29,2026-06-01,CUST-1032,David Mehta,Consumer,West,San Francisco,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,1,24,0.1,21.6,7.24,33.52,Same Day,UPI / Instant Transfer,5
ORD-20240043,2026-05-29,2026-06-01,CUST-1245,Kavita Chopra,Consumer,East,Pittsburgh,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,1,19,0.1,17.1,3.15,18.42,Standard Class,Credit Card,1
ORD-20241768,2026-05-30,2026-06-02,CUST-1248,James Jones,Home Office,North,Minneapolis,Technology,Laptops,Lenovo ThinkPad X1,5,1299,0.05,6170.25,1202.94,19.5,First Class,Debit Card,3
ORD-20241581,2026-06-01,2026-06-03,CUST-1001,Priya Sharma,Consumer,West,Denver,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.0,79.0,21.42,27.11,Standard Class,Credit Card,5
ORD-20241050,2026-06-01,2026-06-04,CUST-1164,Sophia Chopra,Corporate,Central,Indianapolis,Technology,Phones,Samsung Galaxy S24,1,849,0.0,849.0,229.6,27.04,Standard Class,UPI / Instant Transfer,5
ORD-20241533,2026-06-01,2026-06-04,CUST-1154,Alex Davis,Consumer,Central,Columbus,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,1,29,0.2,23.2,2.43,10.47,Standard Class,Credit Card,4
ORD-20241261,2026-06-01,2026-06-04,CUST-1095,Priya Reddy,Corporate,Central,St. Louis,Furniture,Desks,L-Shaped Corner Workstation,1,329,0.0,329.0,60.79,18.48,Second Class,Credit Card,4
ORD-20241528,2026-06-02,2026-06-05,CUST-1163,Priya Patel,Corporate,North,Minneapolis,Technology,Smart Watches,Samsung Galaxy Watch 6,2,299,0.2,478.4,14.12,2.95,Standard Class,Credit Card,5
ORD-20241743,2026-06-03,2026-06-05,CUST-1109,Emily Reddy,Consumer,West,San Francisco,Furniture,Storage,Modular Wooden Bookshelf,2,189,0.1,340.2,45.48,13.37,Standard Class,Credit Card,5
ORD-20241100,2026-06-03,2026-06-06,CUST-1241,Ananya Anderson,Home Office,West,Denver,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,2,24,0.0,48.0,12.52,26.08,Standard Class,Credit Card,5
ORD-20240948,2026-06-04,2026-06-06,CUST-1072,Daniel Singh,Consumer,North,Boston,Technology,Laptops,MacBook Air M2,1,1199,0.05,1139.05,310.04,27.22,Standard Class,UPI / Instant Transfer,4
ORD-20240876,2026-06-04,2026-06-08,CUST-1153,Jessica Taylor,Consumer,West,Los Angeles,Furniture,Chairs,Executive Leather Recliner,8,399,0.15,2713.2,99.95,3.68,Standard Class,Credit Card,5
ORD-20240922,2026-06-05,2026-06-08,CUST-1187,James Wilson,Corporate,North,New York,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,10,21,0.05,199.5,53.79,26.96,Same Day,Credit Card,4
ORD-20241258,2026-06-06,2026-06-10,CUST-1046,Rahul Taylor,Corporate,East,Richmond,Furniture,Lighting,Architect LED Desk Lamp,6,79,0.1,426.6,88.23,20.68,Standard Class,Credit Card,4
ORD-20240010,2026-06-06,2026-06-09,CUST-1013,James Taylor,Corporate,East,Pittsburgh,Furniture,Desks,L-Shaped Corner Workstation,9,329,0.0,2961.0,381.33,12.88,Second Class,Credit Card,5
ORD-20240061,2026-06-06,2026-06-09,CUST-1078,Olivia Smith,Consumer,West,Los Angeles,Technology,Smart Watches,Samsung Galaxy Watch 6,1,299,0.0,299.0,72.7,24.31,Standard Class,Credit Card,5
ORD-20241405,2026-06-06,2026-06-10,CUST-1224,Michael Brown,Consumer,Central,Indianapolis,Technology,Laptops,Lenovo ThinkPad X1,1,1299,0.0,1299.0,343.11,26.41,Standard Class,Credit Card,5
ORD-20241455,2026-06-07,2026-06-10,CUST-1050,Arjun Gupta,Consumer,North,Minneapolis,Technology,Phones,OnePlus 12,10,649,0.0,6490.0,1602.93,24.7,Standard Class,Debit Card,5
ORD-20240788,2026-06-07,2026-06-11,CUST-1200,Jessica Anderson,Corporate,Central,Kansas City,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,11,21,0.0,231.0,83.52,36.16,Second Class,UPI / Instant Transfer,5
ORD-20241066,2026-06-07,2026-06-10,CUST-1049,James Gupta,Corporate,South,Dallas,Furniture,Desks,Motorized Standing Desk 60x30,3,549,0.15,1399.95,86.94,6.21,Second Class,Debit Card,2
ORD-20241322,2026-06-08,2026-06-11,CUST-1106,Emily Chopra,Consumer,West,Phoenix,Office Supplies,Binders & Organizers,Desktop Acrylic Organizer,2,34,0.15,57.8,18.42,31.87,Second Class,Debit Card,5
ORD-20241603,2026-06-08,2026-06-10,CUST-1031,Pooja Singh,Corporate,West,Denver,Technology,Phones,Google Pixel 8,9,699,0.15,5347.35,401.92,7.52,Standard Class,Net Banking,5
ORD-20240917,2026-06-08,2026-06-11,CUST-1135,Jessica Wilson,Home Office,East,Baltimore,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,1,24,0.05,22.8,5.04,22.11,Standard Class,UPI / Instant Transfer,5
ORD-20240971,2026-06-09,2026-06-14,CUST-1010,Aarav Wilson,Corporate,West,Denver,Technology,Smart Watches,Apple Watch Series 9,3,399,0.0,1197.0,365.67,30.55,Second Class,Credit Card,5
ORD-20241096,2026-06-09,2026-06-13,CUST-1127,Rohan Reddy,Corporate,West,Denver,Technology,Phones,Google Pixel 8,7,699,0.1,4403.7,981.91,22.3,Standard Class,UPI / Instant Transfer,4
ORD-20240687,2026-06-10,2026-06-12,CUST-1111,Rahul Singh,Consumer,West,San Francisco,Office Supplies,Binders & Organizers,Cable Management Tray Kit,1,25,0.1,22.5,6.46,28.71,Standard Class,UPI / Instant Transfer,5
ORD-20240042,2026-06-10,2026-06-13,CUST-1040,David Mehta,Consumer,North,Detroit,Furniture,Storage,Steel Storage Credenza,2,279,0.1,502.2,26.05,5.19,Second Class,Credit Card,3
ORD-20241165,2026-06-11,2026-06-16,CUST-1162,Olivia Taylor,Corporate,East,Philadelphia,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,3,24,0.1,64.8,24.03,37.08,Second Class,Credit Card,5
ORD-20240445,2026-06-11,2026-06-12,CUST-1241,Ananya Anderson,Home Office,Central,Indianapolis,Technology,Phones,OnePlus 12,1,649,0.15,551.65,118.52,21.48,Standard Class,UPI / Instant Transfer,5
ORD-20241058,2026-06-13,2026-06-15,CUST-1077,Daniel Sharma,Corporate,Central,Indianapolis,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,1,39,0.15,33.15,9.67,29.17,Standard Class,UPI / Instant Transfer,5
ORD-20240066,2026-06-13,2026-06-16,CUST-1193,Sophia Gupta,Home Office,West,Los Angeles,Furniture,Storage,Modular Wooden Bookshelf,1,189,0.05,179.55,41.99,23.39,Standard Class,Credit Card,5
ORD-20241174,2026-06-13,2026-06-15,CUST-1082,Neha Reddy,Corporate,West,San Francisco,Furniture,Storage,3-Drawer Mobile Filing Cabinet,5,149,0.0,745.0,96.64,12.97,Second Class,Credit Card,5
ORD-20240953,2026-06-15,2026-06-17,CUST-1125,Priya Verma,Consumer,West,Denver,Office Supplies,Binders & Organizers,Cable Management Tray Kit,2,25,0.0,50.0,21.38,42.76,First Class,Credit Card,3
ORD-20241292,2026-06-15,2026-06-20,CUST-1038,Sophia Reddy,Consumer,North,Chicago,Technology,Smart Watches,Samsung Galaxy Watch 6,4,299,0.1,1076.4,224.03,20.81,Second Class,Credit Card,4
ORD-20241514,2026-06-15,2026-06-18,CUST-1034,Ananya Johnson,Home Office,South,Houston,Furniture,Storage,3-Drawer Mobile Filing Cabinet,1,149,0.1,134.1,13.61,10.15,First Class,Debit Card,5
ORD-20240665,2026-06-16,2026-06-20,CUST-1011,Rahul Wilson,Consumer,West,San Francisco,Technology,Laptops,Dell XPS 13,2,1099,0.0,2198.0,610.8,27.79,Second Class,UPI / Instant Transfer,4
ORD-20240339,2026-06-17,2026-06-21,CUST-1129,Emily Miller,Consumer,North,New York,Furniture,Desks,Minimalist Solid Wood Desk,2,419,0.0,838.0,109.95,13.12,Standard Class,Credit Card,4
ORD-20241672,2026-06-17,2026-06-18,CUST-1006,Jessica Verma,Consumer,South,Dallas,Furniture,Lighting,Ambient Floor Standing Lamp,1,119,0.1,107.1,21.17,19.77,Standard Class,UPI / Instant Transfer,3
ORD-20240038,2026-06-19,2026-06-21,CUST-1018,Michael Singh,Corporate,East,Pittsburgh,Furniture,Storage,3-Drawer Mobile Filing Cabinet,1,149,0.05,141.55,10.46,7.39,Standard Class,Cash on Delivery,5
ORD-20240837,2026-06-19,2026-06-22,CUST-1079,Emily Sharma,Consumer,West,San Francisco,Technology,Smart Watches,Apple Watch Series 9,1,399,0.0,399.0,117.24,29.38,Standard Class,UPI / Instant Transfer,4
ORD-20241146,2026-06-19,2026-06-22,CUST-1059,Vikram Deshmukh,Consumer,West,San Francisco,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,5,29,0.05,137.75,45.89,33.31,Second Class,UPI / Instant Transfer,4
ORD-20241094,2026-06-20,2026-06-25,CUST-1234,Michael Singh,Consumer,East,Baltimore,Technology,Smart Watches,Samsung Galaxy Watch 6,1,299,0.05,284.05,63.46,22.34,Standard Class,Credit Card,3
ORD-20241154,2026-06-20,2026-06-22,CUST-1107,Sophia Gupta,Consumer,North,Minneapolis,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,2,28,0.1,50.4,11.76,23.33,Same Day,UPI / Instant Transfer,5
ORD-20240550,2026-06-20,2026-06-24,CUST-1099,Pooja Taylor,Consumer,West,Seattle,Furniture,Lighting,Ambient Floor Standing Lamp,1,119,0.0,119.0,21.58,18.13,Standard Class,Cash on Delivery,4
ORD-20241516,2026-06-21,2026-06-24,CUST-1169,Ananya Jones,Consumer,West,Seattle,Furniture,Desks,L-Shaped Corner Workstation,2,329,0.0,658.0,185.12,28.13,Second Class,UPI / Instant Transfer,5
ORD-20240561,2026-06-21,2026-06-22,CUST-1181,Emily Mehta,Consumer,Central,Indianapolis,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,2,28,0.15,47.6,6.29,13.21,Standard Class,Cash on Delivery,5
ORD-20240673,2026-06-22,2026-06-25,CUST-1131,Neha Deshmukh,Consumer,East,Pittsburgh,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,1,28,0.0,28.0,8.71,31.11,Standard Class,Debit Card,4
ORD-20241015,2026-06-22,2026-06-24,CUST-1132,David Sharma,Consumer,North,Boston,Office Supplies,Binders & Organizers,Desktop Acrylic Organizer,1,34,0.0,34.0,10.22,30.06,Standard Class,UPI / Instant Transfer,4
ORD-20240870,2026-06-22,2026-06-25,CUST-1184,Neha Sharma,Home Office,West,Denver,Furniture,Chairs,Executive Leather Recliner,3,399,0.2,957.6,61.9,6.46,Standard Class,Credit Card,5
ORD-20240426,2026-06-22,2026-06-25,CUST-1065,Aarav Singh,Consumer,East,Washington D.C.,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,1,24,0.05,22.8,7.86,34.47,Standard Class,Credit Card,5
ORD-20240955,2026-06-22,2026-06-25,CUST-1207,Priya Williams,Consumer,West,Phoenix,Furniture,Desks,Motorized Standing Desk 60x30,1,549,0.05,521.55,49.32,9.46,Standard Class,UPI / Instant Transfer,4
ORD-20241607,2026-06-22,2026-06-26,CUST-1023,James Wilson,Consumer,East,Washington D.C.,Furniture,Desks,L-Shaped Corner Workstation,2,329,0.2,526.4,-21.71,-4.12,Standard Class,UPI / Instant Transfer,2
ORD-20240976,2026-06-23,2026-06-25,CUST-1161,Aarav Jones,Consumer,North,Chicago,Furniture,Storage,Modular Wooden Bookshelf,2,189,0.0,378.0,70.91,18.76,Standard Class,Cash on Delivery,5
ORD-20240551,2026-06-24,2026-06-27,CUST-1126,Sophia Sharma,Consumer,West,San Francisco,Furniture,Lighting,Ambient Floor Standing Lamp,3,119,0.05,339.15,57.73,17.02,Standard Class,Net Banking,5
ORD-20241087,2026-06-25,2026-06-30,CUST-1050,Arjun Gupta,Consumer,South,Dallas,Technology,Laptops,Lenovo ThinkPad X1,2,1299,0.15,2208.3,300.24,13.6,Standard Class,Debit Card,5
ORD-20241157,2026-06-25,2026-06-27,CUST-1022,Arjun Verma,Consumer,East,Philadelphia,Technology,Laptops,Lenovo ThinkPad X1,2,1299,0.2,2078.4,346.45,16.67,Second Class,Credit Card,2
ORD-20241392,2026-06-25,2026-06-28,CUST-1015,Ananya Brown,Consumer,North,Detroit,Office Supplies,Stationery,Parker Fountain Pen Set,1,65,0.0,65.0,21.3,32.77,Standard Class,Debit Card,4
ORD-20241599,2026-06-26,2026-06-27,CUST-1065,Aarav Singh,Consumer,West,San Francisco,Technology,Phones,Google Pixel 8,3,699,0.05,1992.15,335.03,16.82,Second Class,Debit Card,5
ORD-20241352,2026-06-26,2026-06-28,CUST-1089,Daniel Anderson,Home Office,East,Philadelphia,Furniture,Storage,Steel Storage Credenza,1,279,0.0,279.0,77.53,27.79,Second Class,Debit Card,5
ORD-20241241,2026-06-27,2026-06-30,CUST-1128,Ananya Brown,Home Office,East,Washington D.C.,Furniture,Lighting,Ambient Floor Standing Lamp,5,119,0.05,565.25,112.19,19.85,Standard Class,Debit Card,5
ORD-20241637,2026-06-28,2026-07-01,CUST-1087,Emily Wilson,Corporate,South,Miami,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,10,39,0.15,331.5,97.92,29.54,Standard Class,Credit Card,3
ORD-20241110,2026-06-28,2026-07-02,CUST-1100,Pooja Sharma,Consumer,East,Baltimore,Furniture,Lighting,Ambient Floor Standing Lamp,1,119,0.2,95.2,6.87,7.22,Standard Class,UPI / Instant Transfer,5
ORD-20240909,2026-06-28,2026-07-02,CUST-1036,Arjun Patel,Corporate,South,Austin,Office Supplies,Binders & Organizers,Cable Management Tray Kit,4,25,0.05,95.0,23.89,25.15,Second Class,Credit Card,5
ORD-20240160,2026-06-29,2026-07-02,CUST-1165,Daniel Mehta,Consumer,North,Minneapolis,Technology,Phones,Apple iPhone 15 Pro,3,999,0.05,2847.15,520.33,18.28,Standard Class,Net Banking,5
ORD-20240366,2026-06-29,2026-06-30,CUST-1158,David Gupta,Corporate,East,Pittsburgh,Office Supplies,Stationery,Parker Fountain Pen Set,9,65,0.1,526.5,137.87,26.19,Standard Class,Credit Card,4
